end,mbid,mfcc_0,mfcc_1,mfcc_10,mfcc_11,mfcc_12,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,pitch_confidence_mean,pitch_maximum,pitch_mean,pitch_minimum,pitch_stddev,start
11321574,a025eef0-d130-496f-9581-f5ce40bd1783,-640.9691162109375,106.1358642578125,3.8133277893066406,-13.480875015258789,-9.702812194824219,-44.13288116455078,39.568138122558594,-4.856515884399414,15.228801727294922,-7.473945617675781,1.0576515197753906,-13.117204666137695,-2.2143211364746094,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11312754
11329292,a025eef0-d130-496f-9581-f5ce40bd1783,-631.1884155273438,95.17697143554688,-0.13375091552734375,-5.593790054321289,-9.24992561340332,-37.62512969970703,44.217437744140625,-8.005294799804688,4.770870208740234,-6.742542266845703,-11.197090148925781,-18.341588973999023,-11.21218490600586,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11320472
11342520,a025eef0-d130-496f-9581-f5ce40bd1783,-639.2061157226562,93.97589111328125,-0.5200614929199219,-12.709165573120117,-6.913373947143555,-26.916271209716797,24.526784896850586,-7.642055511474609,1.278909683227539,-2.245473861694336,-19.88776397705078,-6.108989715576172,-6.120384216308594,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11333700
11350238,a025eef0-d130-496f-9581-f5ce40bd1783,-652.7781982421875,91.87505340576172,-1.2427692413330078,-25.421247482299805,-19.145967483520508,-36.259986877441406,49.05638885498047,-12.807239532470703,-3.115476608276367,-5.062984466552734,-7.548320770263672,-12.746072769165039,-5.034677505493164,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11341418
11357956,a025eef0-d130-496f-9581-f5ce40bd1783,-648.2081298828125,88.06159210205078,12.446575164794922,1.9708309173583984,-4.891498565673828,-36.82304382324219,41.9176025390625,-12.123344421386719,-0.05116081237792969,-22.66695785522461,-21.089000701904297,-25.160388946533203,-17.595399856567383,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11349136
11365674,a025eef0-d130-496f-9581-f5ce40bd1783,-632.537109375,96.06349182128906,-1.6945247650146484,-14.123973846435547,-6.48369026184082,-33.037254333496094,34.77610778808594,-11.623039245605469,-4.864582061767578,-17.542753219604492,-15.817302703857422,-18.283924102783203,-12.660299301147461,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11356854
11373392,a025eef0-d130-496f-9581-f5ce40bd1783,-637.8199462890625,102.6049575805664,-5.911891937255859,-6.271110534667969,-11.668197631835938,-27.252309799194336,50.80261993408203,-5.840852737426758,4.371973037719727,-10.019186019897461,-15.014942169189453,-0.8475933074951172,-4.931795120239258,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11364572
11386620,a025eef0-d130-496f-9581-f5ce40bd1783,-639.822509765625,97.6810302734375,-5.260765075683594,-9.338327407836914,-6.366725921630859,-32.11395263671875,48.71853256225586,-4.195789337158203,4.733863830566406,-4.445039749145508,-11.920841217041016,-7.52604866027832,-5.720890045166016,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11377800
11394338,a025eef0-d130-496f-9581-f5ce40bd1783,-628.6217651367188,98.71923065185547,-2.642972946166992,-7.109167098999023,-12.422529220581055,-30.91804313659668,40.34571075439453,-5.815670013427734,-4.782344818115234,-11.61534309387207,-5.119199752807617,-6.0428924560546875,-6.220661163330078,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11385518
11402056,a025eef0-d130-496f-9581-f5ce40bd1783,-640.14990234375,100.4051742553711,-0.7786521911621094,-10.717096328735352,-9.45166015625,-31.38845443725586,34.76665496826172,-7.993690490722656,4.615207672119141,-19.998464584350586,-16.016891479492188,-5.158740997314453,3.6907482147216797,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11393236
11409774,a025eef0-d130-496f-9581-f5ce40bd1783,-693.1339111328125,124.54931640625,6.64433479309082,2.057546615600586,-2.0467090606689453,-33.59012985229492,44.16426467895508,1.6839828491210938,0.22766876220703125,-13.863880157470703,-18.38870620727539,-20.042156219482422,-17.04738998413086,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11400954
11417492,a025eef0-d130-496f-9581-f5ce40bd1783,-715.986572265625,90.21318054199219,-10.374692916870117,-2.8423423767089844,-1.522439956665039,-11.080299377441406,32.357421875,-3.726846694946289,-20.93442726135254,0.2714405059814453,-14.32557487487793,-4.415529251098633,-6.2213897705078125,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11408672
11430720,a025eef0-d130-496f-9581-f5ce40bd1783,-651.5359497070312,105.3353271484375,-6.6294403076171875,-3.1515159606933594,-7.190435409545898,-15.476238250732422,25.372390747070312,-13.484516143798828,-7.697288513183594,-2.107696533203125,-26.82856559753418,-2.5149307250976562,5.162570953369141,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11421900
11438438,a025eef0-d130-496f-9581-f5ce40bd1783,-642.5013427734375,130.67288208007812,-10.433664321899414,-4.10051155090332,-3.0249080657958984,-56.83016586303711,42.16389465332031,3.4944000244140625,-13.15713119506836,-2.3996715545654297,-0.8762741088867188,8.392654418945312,20.508420944213867,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11429618
11446156,a025eef0-d130-496f-9581-f5ce40bd1783,-645.6541137695312,116.88938903808594,-14.308347702026367,-5.136440277099609,-3.3092708587646484,-49.607330322265625,35.9923095703125,-2.496234893798828,-17.33586311340332,0.17228126525878906,-7.271537780761719,18.650352478027344,19.305051803588867,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11437336
11453874,a025eef0-d130-496f-9581-f5ce40bd1783,-721.4771728515625,125.27668762207031,-21.21526527404785,-12.468656539916992,-11.702947616577148,-6.199424743652344,51.851707458496094,6.965267181396484,-9.755378723144531,-7.6200103759765625,-18.160484313964844,7.640754699707031,4.390453338623047,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11445054
11461592,a025eef0-d130-496f-9581-f5ce40bd1783,-654.77978515625,103.63816833496094,-11.630794525146484,-5.878971099853516,-6.139898300170898,4.329044342041016,38.380672454833984,-17.662931442260742,0.5438365936279297,2.5086307525634766,-20.94576072692871,-11.037527084350586,2.834453582763672,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11452772
11474820,a025eef0-d130-496f-9581-f5ce40bd1783,-658.9651489257812,113.06137084960938,0.818023681640625,-1.7062416076660156,-9.451887130737305,-8.187166213989258,15.14462661743164,-30.915193557739258,-19.519685745239258,5.387355804443359,-19.046215057373047,-22.783309936523438,5.862916946411133,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11466000
11482538,a025eef0-d130-496f-9581-f5ce40bd1783,-695.5718383789062,116.45867156982422,-17.183713912963867,-9.75783920288086,-14.87730598449707,-11.755765914916992,27.392330169677734,-5.568817138671875,-31.140300750732422,-8.913553237915039,-9.578933715820312,6.248451232910156,10.444337844848633,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11473718
11490256,a025eef0-d130-496f-9581-f5ce40bd1783,-630.7286376953125,114.65585327148438,-22.78644561767578,-16.589111328125,-14.189689636230469,-40.8824462890625,27.74595069885254,-11.488351821899414,-15.047904968261719,-14.767829895019531,-5.982477188110352,8.760517120361328,4.463623046875,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11481436
11497974,a025eef0-d130-496f-9581-f5ce40bd1783,-634.4345092773438,134.9153289794922,-11.723638534545898,0.3463153839111328,2.050863265991211,-43.646881103515625,39.38041687011719,-4.873197555541992,-17.701107025146484,-6.808673858642578,-5.498809814453125,6.195695877075195,14.348318099975586,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11489154
11505692,a025eef0-d130-496f-9581-f5ce40bd1783,-636.8635864257812,104.04755401611328,-5.740177154541016,-7.595880508422852,3.4883155822753906,-53.65776062011719,30.515918731689453,-3.150064468383789,-18.015214920043945,-1.4643898010253906,-7.689992904663086,15.849607467651367,11.058248519897461,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11496872
11518920,a025eef0-d130-496f-9581-f5ce40bd1783,-650.6580810546875,90.43394470214844,-10.74354362487793,-8.66836929321289,2.414836883544922,-52.67948913574219,31.991981506347656,-4.533897399902344,-9.026046752929688,-10.495992660522461,-21.546316146850586,-6.183521270751953,12.201379776000977,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11510100
11526638,a025eef0-d130-496f-9581-f5ce40bd1783,-710.0846557617188,103.41839599609375,-2.4799442291259766,-0.8724555969238281,-5.298301696777344,-18.3228759765625,16.410200119018555,-8.539697647094727,-17.983604431152344,-14.269573211669922,-8.658641815185547,-3.073301315307617,17.10865020751953,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11517818
11534356,a025eef0-d130-496f-9581-f5ce40bd1783,-690.205078125,103.73854064941406,-25.69549560546875,-10.929182052612305,-12.005243301391602,-5.923862457275391,45.6829833984375,-0.09073448181152344,-27.574861526489258,-19.678081512451172,-13.737833023071289,-5.492977142333984,-8.431453704833984,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11525536
11542074,a025eef0-d130-496f-9581-f5ce40bd1783,-670.9727783203125,106.79853820800781,-19.853500366210938,-7.215343475341797,-0.951202392578125,-27.866823196411133,74.96377563476562,20.43042755126953,-31.380733489990234,-18.337438583374023,-2.979452133178711,-5.318462371826172,-7.191307067871094,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11533254
11549792,a025eef0-d130-496f-9581-f5ce40bd1783,-624.052490234375,112.74989318847656,-7.46082878112793,-3.8714656829833984,-10.190498352050781,-28.46590805053711,28.29381561279297,-19.45981216430664,-1.7454090118408203,-6.7645111083984375,-16.540672302246094,-15.693449020385742,-2.5687713623046875,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11540972
11563020,a025eef0-d130-496f-9581-f5ce40bd1783,-624.9134521484375,123.66925048828125,-13.383844375610352,-17.6884765625,-18.7297306060791,-55.30778503417969,23.791364669799805,-13.52313232421875,7.467914581298828,2.0038185119628906,-6.3667144775390625,6.947534561157227,5.577081680297852,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11554200
11570738,a025eef0-d130-496f-9581-f5ce40bd1783,-681.5510864257812,137.75611877441406,-12.505229949951172,-8.205007553100586,-10.360857009887695,-28.63613510131836,43.6600456237793,4.237468719482422,-16.321773529052734,-15.298881530761719,-8.84311294555664,1.2307243347167969,5.589906692504883,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11561918
11578456,a025eef0-d130-496f-9581-f5ce40bd1783,-656.6090087890625,118.20135498046875,-13.217119216918945,-3.8046016693115234,-0.2958183288574219,-3.7365245819091797,40.73937225341797,-22.2176513671875,-5.636177062988281,-5.126020431518555,-13.083038330078125,-8.943050384521484,-2.0182018280029297,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11569636
11586174,a025eef0-d130-496f-9581-f5ce40bd1783,-666.091796875,147.4094696044922,-3.156431198120117,-1.5814990997314453,4.937894821166992,-18.55832290649414,25.907371520996094,-30.339384078979492,-2.7655296325683594,7.506938934326172,-16.706748962402344,-21.351646423339844,-1.3408622741699219,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11577354
11593892,a025eef0-d130-496f-9581-f5ce40bd1783,-660.6226806640625,118.44915771484375,-7.6927947998046875,-4.099157333374023,-9.110668182373047,-20.8896427154541,32.77259063720703,-1.1280326843261719,-8.99714469909668,-7.355329513549805,-27.505718231201172,-9.554344177246094,2.5505619049072266,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11585072
11607120,a025eef0-d130-496f-9581-f5ce40bd1783,-650.8201904296875,119.67692565917969,-6.222137451171875,-8.630773544311523,-10.996023178100586,-37.27526092529297,25.17329978942871,-10.597087860107422,-8.015542984008789,-13.474336624145508,-15.544012069702148,2.907390594482422,-6.275081634521484,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11598300
11614838,a025eef0-d130-496f-9581-f5ce40bd1783,-649.7952270507812,141.44964599609375,-5.700517654418945,-16.990434646606445,-7.825740814208984,-41.54781723022461,35.30165100097656,1.9546966552734375,-7.1577911376953125,-12.414886474609375,1.6167106628417969,14.716442108154297,9.37263298034668,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11606018
11622556,a025eef0-d130-496f-9581-f5ce40bd1783,-683.0567016601562,101.67605590820312,-10.601360321044922,-2.486055374145508,-17.21173858642578,-17.394933700561523,43.39274597167969,-14.366838455200195,2.152862548828125,4.519981384277344,-18.15049934387207,12.058406829833984,10.146614074707031,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11613736
11630274,a025eef0-d130-496f-9581-f5ce40bd1783,-742.8159790039062,97.61293029785156,-16.625606536865234,-0.16520309448242188,-9.940254211425781,19.991729736328125,49.06779479980469,-13.289033889770508,1.0172920227050781,2.558931350708008,-25.990087509155273,-0.7118682861328125,-1.7348480224609375,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11621454
11637992,a025eef0-d130-496f-9581-f5ce40bd1783,-681.2069091796875,89.46353149414062,-12.927251815795898,-1.8997955322265625,-10.708572387695312,-1.6153450012207031,40.27656555175781,-31.300933837890625,-3.453104019165039,-2.3737030029296875,-21.462785720825195,0.916961669921875,-7.883844375610352,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11629172
11651220,a025eef0-d130-496f-9581-f5ce40bd1783,-636.285400390625,98.37238311767578,-7.538726806640625,-10.597206115722656,-9.897567749023438,-19.217914581298828,5.651910781860352,-22.868125915527344,-15.059225082397461,-2.699075698852539,-17.25499725341797,0.05605316162109375,5.147144317626953,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11642400
11658938,a025eef0-d130-496f-9581-f5ce40bd1783,-629.447021484375,118.37081909179688,-4.554880142211914,-6.394588470458984,-10.139265060424805,-60.54551696777344,4.478647232055664,-9.99290657043457,-18.93983268737793,2.7755908966064453,-8.505237579345703,-3.759256362915039,12.012533187866211,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11650118
11666656,a025eef0-d130-496f-9581-f5ce40bd1783,-636.0821533203125,120.36848449707031,-2.945568084716797,-5.665067672729492,-2.808713912963867,-32.423622131347656,20.511310577392578,-21.904388427734375,-11.455451965332031,-10.98896598815918,-24.71497917175293,-3.6061019897460938,4.128950119018555,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11657836
11674374,a025eef0-d130-496f-9581-f5ce40bd1783,-659.4711303710938,123.77495574951172,-8.666191101074219,2.1369457244873047,0.42786407470703125,-36.53154373168945,55.62615203857422,0.9132919311523438,-10.9674072265625,-7.107368469238281,-4.764308929443359,-2.122467041015625,15.486371994018555,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11665554
11682092,a025eef0-d130-496f-9581-f5ce40bd1783,-682.091552734375,89.87980651855469,-7.041105270385742,-5.211601257324219,-6.768257141113281,-0.5138492584228516,55.89043426513672,-8.508989334106445,-5.851968765258789,-16.29779815673828,-7.439016342163086,0.5927200317382812,11.928459167480469,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11673272
11695320,a025eef0-d130-496f-9581-f5ce40bd1783,-668.5453491210938,106.9104232788086,-16.69791030883789,-11.422307968139648,-3.371114730834961,-45.290794372558594,43.1646728515625,-2.6797313690185547,-12.173999786376953,-22.052995681762695,-11.164058685302734,3.1484603881835938,-0.3287696838378906,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11686500
11703038,a025eef0-d130-496f-9581-f5ce40bd1783,-658.4696044921875,103.34938049316406,-17.707687377929688,-4.524261474609375,1.0155620574951172,-64.6142578125,38.913612365722656,-9.212821960449219,-21.58515167236328,-20.049448013305664,-6.859630584716797,16.067668914794922,3.5984134674072266,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11694218
11710756,a025eef0-d130-496f-9581-f5ce40bd1783,-652.7683715820312,92.38063049316406,-7.434812545776367,-2.1146011352539062,-7.90948486328125,-37.421958923339844,54.90595245361328,-3.0571022033691406,-37.86784362792969,-21.39634132385254,-2.9210891723632812,10.509504318237305,-0.83319091796875,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11701936
11718474,a025eef0-d130-496f-9581-f5ce40bd1783,-721.8006591796875,105.3235855102539,-9.208696365356445,-8.49294662475586,-5.573556900024414,-10.235824584960938,28.975818634033203,-1.862051010131836,-39.26193618774414,-3.7774734497070312,-9.60127067565918,15.184125900268555,-3.5749778747558594,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11709654
11726192,a025eef0-d130-496f-9581-f5ce40bd1783,-632.7378540039062,104.9918441772461,-8.472057342529297,0.34214210510253906,1.3027496337890625,-29.08799934387207,63.12862777709961,11.459077835083008,-7.33991813659668,-15.55950927734375,-13.324657440185547,-5.950822830200195,-8.212291717529297,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11717372
11739420,a025eef0-d130-496f-9581-f5ce40bd1783,-679.41552734375,97.21088409423828,-9.74947738647461,-8.932300567626953,1.8107471466064453,2.327146530151367,51.53327560424805,10.946456909179688,-7.138433456420898,-5.132806777954102,-22.334550857543945,6.753217697143555,-5.729990005493164,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11730600
11747138,a025eef0-d130-496f-9581-f5ce40bd1783,-674.9762573242188,127.42353820800781,-19.113449096679688,-6.619832992553711,-6.60894775390625,-32.84989547729492,42.930389404296875,-2.6077842712402344,-9.880138397216797,-10.245529174804688,-10.691951751708984,10.525344848632812,8.943925857543945,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11738318
11754856,a025eef0-d130-496f-9581-f5ce40bd1783,-652.28076171875,95.67955017089844,-10.990224838256836,-7.251012802124023,-5.797212600708008,-18.249683380126953,27.49726104736328,-17.449724197387695,-2.6233596801757812,-2.117826461791992,-15.556615829467773,-0.10380744934082031,4.155651092529297,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11746036
11762574,a025eef0-d130-496f-9581-f5ce40bd1783,-672.5819702148438,128.6380615234375,4.733783721923828,-6.023218154907227,-3.288440704345703,-39.28075408935547,32.48566818237305,-10.594621658325195,-8.724624633789062,-8.555438995361328,-14.091114044189453,-15.31686019897461,16.55410385131836,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11753754
11770292,a025eef0-d130-496f-9581-f5ce40bd1783,-648.4005737304688,94.09852600097656,-3.2417469024658203,5.483180999755859,-4.3614654541015625,-63.425201416015625,45.510589599609375,-15.198314666748047,-21.690093994140625,-13.321985244750977,-13.234521865844727,4.875371932983398,5.432531356811523,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11761472
11783520,a025eef0-d130-496f-9581-f5ce40bd1783,-612.192138671875,103.24757385253906,-12.946634292602539,-10.594139099121094,-9.729738235473633,-55.931888580322266,32.21003341674805,-18.037363052368164,-0.5794353485107422,0.3017749786376953,1.4952964782714844,4.701225280761719,-1.5260467529296875,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11774700
11791238,a025eef0-d130-496f-9581-f5ce40bd1783,-665.2977294921875,117.53447723388672,-7.104103088378906,-8.669353485107422,-10.878900527954102,-74.492919921875,22.115848541259766,-12.151273727416992,21.70279312133789,20.00555419921875,-3.9993515014648438,-2.8060760498046875,-3.9160003662109375,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11782418
11798956,a025eef0-d130-496f-9581-f5ce40bd1783,-687.1320190429688,110.48086547851562,-11.269821166992188,-8.130548477172852,-2.664529800415039,-16.129255294799805,13.784626007080078,-27.747873306274414,9.90875244140625,22.099639892578125,6.197334289550781,-6.7423248291015625,-1.1729106903076172,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11790136
11806674,a025eef0-d130-496f-9581-f5ce40bd1783,-768.4661254882812,117.71393585205078,-6.322084426879883,4.066884994506836,-8.623586654663086,-1.2700538635253906,19.41592788696289,-12.018648147583008,2.7608280181884766,11.680835723876953,-18.475208282470703,-8.375261306762695,-2.6168651580810547,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11797854
11814392,a025eef0-d130-496f-9581-f5ce40bd1783,-742.0881958007812,71.30006408691406,-2.7627906799316406,8.624723434448242,-5.085779190063477,15.026941299438477,37.79694747924805,-24.00643539428711,-5.040899276733398,6.615835189819336,-17.321569442749023,1.7263469696044922,2.905630111694336,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11805572
11827620,a025eef0-d130-496f-9581-f5ce40bd1783,-634.989990234375,112.65409851074219,-8.37017822265625,-0.3700885772705078,-7.1524200439453125,-31.56926155090332,10.504142761230469,-28.697063446044922,-11.037086486816406,-0.6019535064697266,-35.18236541748047,-14.519067764282227,6.594493865966797,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11818800
11835338,a025eef0-d130-496f-9581-f5ce40bd1783,-722.3787841796875,57.050376892089844,6.0507659912109375,-1.7008018493652344,-8.387887954711914,31.212047576904297,-2.3179779052734375,-5.458824157714844,7.268556594848633,-11.560178756713867,-15.551006317138672,-20.491199493408203,2.4709529876708984,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11826518
11843056,a025eef0-d130-496f-9581-f5ce40bd1783,-618.6617431640625,108.11103057861328,-0.038013458251953125,-0.20140838623046875,-8.085622787475586,-52.55807113647461,25.526687622070312,-20.751708984375,17.42461395263672,13.564464569091797,-4.191875457763672,-16.16045570373535,-1.5764846801757812,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11834236
11850774,a025eef0-d130-496f-9581-f5ce40bd1783,-652.4381713867188,105.9764404296875,3.599679946899414,-5.553976058959961,-5.903739929199219,-74.04692840576172,9.088226318359375,-16.862152099609375,17.597721099853516,13.129253387451172,-13.929039001464844,-17.93111801147461,2.9922409057617188,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11841954
11858492,a025eef0-d130-496f-9581-f5ce40bd1783,-649.4344482421875,111.07051849365234,-0.4750862121582031,-0.7399482727050781,-0.9439125061035156,-41.9588737487793,38.269378662109375,-7.730949401855469,-5.037059783935547,-7.071306228637695,-10.084358215332031,-10.321693420410156,-4.807443618774414,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11849672
11871720,a025eef0-d130-496f-9581-f5ce40bd1783,-666.993896484375,99.40467071533203,-16.71180534362793,-7.15888786315918,7.713844299316406,-25.346363067626953,16.318466186523438,-41.306312561035156,-19.31293487548828,0.027715682983398438,-20.877248764038086,-7.254148483276367,4.020162582397461,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11862900
11879438,a025eef0-d130-496f-9581-f5ce40bd1783,-654.1965942382812,119.16767883300781,-13.67923355102539,-17.939308166503906,-7.491886138916016,-56.786781311035156,25.965286254882812,-17.226146697998047,-6.696208953857422,-6.145936965942383,-25.25881576538086,-11.760015487670898,4.24176025390625,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11870618
11887156,a025eef0-d130-496f-9581-f5ce40bd1783,-649.2196655273438,85.46049499511719,-6.6331939697265625,-7.358299255371094,-13.201892852783203,-48.15570068359375,33.205650329589844,-20.863014221191406,-17.516101837158203,-15.473159790039062,-16.756465911865234,2.1563053131103516,9.961309432983398,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11878336
11894874,a025eef0-d130-496f-9581-f5ce40bd1783,-766.9075927734375,117.96766662597656,-11.64889144897461,-10.214973449707031,-2.0727806091308594,-16.014930725097656,34.373878479003906,-8.845836639404297,-19.35948944091797,-21.202756881713867,-18.311534881591797,-2.4180965423583984,5.228261947631836,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11886054
11902592,a025eef0-d130-496f-9581-f5ce40bd1783,-653.528564453125,127.0770263671875,-10.989019393920898,-6.124917984008789,-3.6813488006591797,-47.12248611450195,49.172603607177734,5.668354034423828,-4.799907684326172,-4.798223495483398,-5.140407562255859,17.052581787109375,17.084003448486328,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11893772
11915820,a025eef0-d130-496f-9581-f5ce40bd1783,-665.6710815429688,98.1634521484375,-8.334657669067383,-8.326173782348633,-5.295282363891602,-63.48674011230469,47.42558288574219,6.9248504638671875,3.7032032012939453,-2.8327178955078125,-4.3940277099609375,12.101741790771484,9.232311248779297,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11907000
11923538,a025eef0-d130-496f-9581-f5ce40bd1783,-761.3766479492188,124.76708984375,-19.17214584350586,-3.8993492126464844,-1.9506282806396484,-33.31490707397461,31.585540771484375,7.912086486816406,-4.273830413818359,6.389945983886719,-12.395706176757812,2.4259262084960938,11.405204772949219,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11914718
11931256,a025eef0-d130-496f-9581-f5ce40bd1783,-758.328125,123.19065856933594,-9.002164840698242,-11.295303344726562,-9.864574432373047,-5.8288116455078125,19.513652801513672,-17.71272850036621,-9.52718734741211,-6.6387481689453125,-12.939884185791016,8.225814819335938,11.217369079589844,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11922436
11938974,a025eef0-d130-496f-9581-f5ce40bd1783,-661.7369384765625,74.07184600830078,-14.433584213256836,1.3295345306396484,1.202077865600586,-26.294248580932617,31.694164276123047,-21.52213478088379,-2.024211883544922,-0.85528564453125,-29.147502899169922,-5.3302764892578125,4.416454315185547,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11930154
11946692,a025eef0-d130-496f-9581-f5ce40bd1783,-654.4926147460938,80.58673858642578,-3.853076934814453,-5.995811462402344,-8.40109634399414,-0.21640586853027344,15.318094253540039,-20.467697143554688,-12.559412002563477,-11.417119979858398,-21.515642166137695,-3.868440628051758,2.2376976013183594,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11937872
11959920,a025eef0-d130-496f-9581-f5ce40bd1783,-658.5660400390625,114.57537841796875,-10.484121322631836,5.948505401611328,2.0267162322998047,-18.278478622436523,83.2845458984375,8.329948425292969,-27.69342041015625,-8.00267219543457,9.7451171875,5.753755569458008,-8.250070571899414,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11951100
11967638,a025eef0-d130-496f-9581-f5ce40bd1783,-654.7684936523438,102.96929931640625,-22.210350036621094,2.4808387756347656,2.3472671508789062,-25.746475219726562,78.39370727539062,6.172603607177734,-33.005271911621094,-12.414745330810547,-11.23898696899414,-15.729278564453125,-20.243988037109375,0.0076323458924889565,225.14413452148438,118.97038269042969,0.0,109.19857025146484,11958818
